Date,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
2008-10-31,131.0961636,156.60962303,145.50900158,129.99024182,146.81667565,117.5358046,150.14006864,164.10103095,150.38242404,114.72598475,206.92880039,154.33390936,131.77937303,109.75692949,123.2083923,122.97202953,122.72644675,142.13313721,155.03872221,178.9514155,136.84137419,84.678395659,127.10689107,129.29815429,124.74939066,165.90651925,117.29396638,130.67043729,139.2955295,169.67300316,153.31704104,160.26388063,129.31253946,150.8104896,104.95663478,130.52569183,160.65493496,154.38876579,158.54912863,132.07079034,136.55294585,128.79160133,129.75352023,144.72361384,163.34454591,165.30660352,161.57572724,132.95918292,129.80896412,174.77862872
2008-11-30,129.21944176,155.27057015,140.31925786,128.77170567,143.47107883,115.62919018,147.65365417,162.36873978,145.36350397,112.13731511,203.11342249,151.53763529,129.29189012,107.39628259,122.01052616,122.12601695,121.44463581,140.91715037,153.08812509,175.36865952,135.16021023,81.685557368,123.86728614,128.52160793,122.85363266,164.69099511,116.28021962,125.67586858,137.27839149,167.14387397,151.7376251,158.77024403,127.63102333,149.99401232,102.95571575,129.41116613,157.08839188,152.72649418,156.1610926,130.2774538,135.43726344,126.99758903,128.28684922,142.1469631,162.43498461,161.8347071,157.83630559,132.06385584,127.51891336,172.87151708
2008-12-31,127.65823655,154.11641689,135.97692936,127.61811991,139.67479383,113.8617273,144.79796019,160.64163169,140.62792267,109.99531236,199.69760874,149.27969837,126.06936884,105.07619401,120.66996033,121.46640986,120.07322044,139.63340663,151.08364192,171.92232919,133.15242283,78.83742634,120.748051,127.69982867,120.96666511,163.45912979,115.08317966,120.96983684,135.65916986,164.21334762,150.17991531,156.82722435,126.40936246,149.0690089,100.4760041,128.34188075,154.26604119,150.68241143,153.8212612,128.5821686,134.31437503,125.45295918,126.8781511,139.51073477,161.30160767,158.10764031,154.10825841,131.68668166,125.39783531,171.21118291
2009-01-31,126.88681923,153.55214502,132.57128296,126.73565746,136.59835397,113.28692629,142.31303164,159.27655971,137.19366309,108.5238059,197.42754459,147.62738576,123.61253137,103.92244081,119.52674923,121.07393088,119.02127569,138.7910839,149.56626051,169.33968168,131.42392871,77.043905477,118.49149631,126.79180707,119.60308783,162.15685332,114.02519038,116.78249709,134.16742673,161.9509538,148.80847647,154.5594816,125.83547489,148.34932881,98.528084151,127.926082,152.5945679,149.06469677,151.89121594,127.5950676,133.59277069,124.43262958,125.99365159,137.14529373,160.23980612,155.72806277,151.58890827,131.50600379,123.97802447,169.86359381
2009-02-28,126.57191545,153.63399908,129.53998664,126.15900351,134.65410412,113.86550784,140.93915675,158.27014106,135.06081457,107.44271623,196.46021604,146.41405558,122.39916479,104.06234871,118.94006836,121.05448764,118.60986391,138.69075689,148.72286655,168.10575573,130.29672126,76.328607768,117.25865928,125.91694296,119.18694981,160.99647029,113.64568824,113.19319477,132.85993342,160.75324562,147.84818186,152.82257666,125.81058004,148.07151777,97.968015785,128.29301567,151.54868302,148.35874159,150.46215414,127.07520125,133.34368531,124.28323039,126.05846266,135.33163185,159.55795563,155.4897146,150.44330244,131.47529727,123.40352484,169.0779778
2009-03-31,126.47441001,154.08836204,126.65640361,125.86910684,133.14319323,114.96076851,140.89794918,157.55076563,133.51561368,106.59798136,195.98860688,145.37896726,122.07045218,104.8911384,119.00066947,121.31834167,118.71977711,139.11938603,148.52089464,167.86464271,130.15353789,76.092222243,117.12507184,125.48425954,119.51592036,160.29369129,114.02803789,110.09271678,132.20802718,160.06368398,147.31268914,152.23250781,126.00106542,148.40851744,98.801719522,129.13986924,150.4812947,148.68394426,149.58648757,126.48230008,133.41967894,124.70997611,126.71523518,134.19135668,159.26680459,156.45803519,149.77124875,131.67321409,123.76111986,169.07693426
2009-04-30,126.77296206,154.7934334,124.54033867,125.9121825,132.3616327,116.19959343,141.60134968,157.3118527,132.32366479,106.5666998,195.20884932,144.55237973,122.13524909,106.12311048,119.60592646,121.81130874,119.30554589,139.9334371,148.86195122,168.1185008,131.00873894,76.303823118,117.91410254,125.68201176,120.35590876,160.16064894,114.94158593,107.33093739,132.34821003,159.4575622,147.16283839,152.59538497,126.23128236,149.36115738,100.57986695,129.99907696,149.37459921,149.55337093,149.23148354,126.07997684,133.61982757,125.10842395,127.49519944,133.83150348,159.2638445,157.49646209,149.2979479,131.95831905,124.7394483,169.6002474
2009-05-31,127.12149558,155.60174105,123.30103956,126.24395363,133.24607727,117.47255763,142.37722651,157.56216793,131.84467085,107.4876871,193.96540794,144.03333396,122.72209485,107.44043158,120.6791554,122.39360742,120.34897699,140.87275988,149.39834412,168.62810741,132.52313511,76.98133657,119.18856502,126.23808101,121.69185675,160.32823738,116.11055659,104.91332195,132.9677539,159.35277649,147.31808731,153.42494214,126.47995826,150.62547331,102.32008962,130.41972288,148.76868913,150.55395315,149.51284976,126.22735689,134.00605472,125.47851118,128.49998875,133.84668855,159.64814071,158.81692108,149.17138128,132.17266372,125.68030318,170.14368302
2009-06-30,127.03794994,156.25226887,122.74806547,126.70670117,135.08192198,118.58080083,143.21383145,157.766695,132.17111622,108.40943041,192.72697314,143.50397032,123.62216739,108.2643398,121.86911538,122.83577586,121.31596397,141.32806216,149.70818201,169.25815254,134.08326924,77.789496973,120.59803081,126.64289728,122.75774638,160.51861629,117.11460596,103.17609218,133.83017657,159.97241148,147.41607537,154.29662414,126.46169698,151.70587499,103.49714031,130.62494002,148.95037934,151.59279097,150.45944267,126.55881168,134.49308411,126.04676997,129.38777601,133.71468436,160.24310291,160.27284243,149.2633408,132.22574025,126.23914172,170.36682534
2009-07-31,126.78180526,156.4401826,122.42180929,127.17265965,136.35930871,118.95539942,143.70849711,157.42495691,132.56821091,108.43022743,192.03287488,142.47227791,123.89648392,108.57467842,122.63104808,123.13308392,121.75434956,141.18510474,149.65509989,169.61812003,134.87938527,78.034078237,121.39565121,126.54347193,122.93496445,160.63005557,117.74105896,102.31056711,134.68041998,160.65888662,147.11511701,154.89665285,125.78382341,152.38593091,104.10666465,131.08864906,149.19821557,152.21761098,151.29781218,126.62931379,134.79814293,126.30571284,129.62579631,133.4894906,160.50761761,160.97083069,148.92589017,132.04909685,126.31177913,170.11442117
2009-08-31,126.48091499,156.12415443,122.05186975,127.48160402,137.13562997,118.70987977,143.56014305,156.57161117,132.61050929,107.72070474,191.87923143,140.76365427,123.37001442,108.64557116,122.72559121,123.30744222,121.79743421,140.99999166,149.15750561,169.18737932,134.72272832,77.58852712,121.00972196,125.98256574,122.44216263,160.48305755,118.14994837,101.86416093,135.11452201,160.73013732,146.56674732,155.01612345,124.90225824,152.84346848,104.08786678,131.70550423,148.85356704,152.07204312,151.63295497,126.34332646,134.87952255,125.82345418,129.313957,133.13030513,160.16382184,160.67939596,148.30052954,131.63707272,126.04535166,169.51918875
2009-09-30,126.30620494,155.5365206,121.71387115,127.56154334,137.68610118,118.36906301,143.12175258,155.52264003,132.33951048,106.82453018,191.84505991,138.73998658,122.48974137,108.54459342,122.34416223,123.35118898,121.63443336,140.83593556,148.34954992,167.98902489,134.07430628,77.093497001,120.2653815,125.22896104,121.6887296,159.84157649,118.21826517,101.40630913,134.82902048,160.37543703,146.01966641,154.79241864,124.33900814,153.13448864,103.55097059,132.16532394,148.00174955,151.72490656,151.62005964,125.84564401,135.01805064,124.97560215,129.025359,132.36671739,159.25182282,160.19388202,147.77751513,131.13291059,125.49955064,168.87278514
2009-10-31,126.37421545,154.79705045,121.19618186,127.32850538,138.30764273,117.74736185,142.64589779,154.55942127,131.67635176,105.82495549,191.54862168,136.75988876,121.41700758,108.04095472,121.73090413,123.03912775,121.16893965,140.40055089,147.44969615,166.71629421,133.63403146,76.685114581,119.80863598,124.45312454,121.02477977,158.76606034,117.63498818,101.02161944,134.06304228,159.8354203,145.56187905,154.25232356,123.75039852,153.10009923,102.75307129,132.26707871,146.64305045,151.24786208,151.23852825,125.12219586,135.2014624,124.16045843,128.8172984,131.35023639,158.26822932,160.10896416,146.78443358,130.7366469,124.72583141,168.21987039
2009-11-30,126.00817895,154.02956473,120.27990874,126.67117507,138.73616068,116.59284992,141.95742367,153.81131845,130.67650095,104.48192163,191.26827884,135.01768807,120.01182357,107.01666488,120.81106854,122.1904356,120.35545166,139.67239895,146.58411246,165.60104448,133.29433024,75.899066691,118.98718394,123.78253497,120.307936,157.64129189,116.66086452,100.52577344,133.1544425,158.93596655,145.01629407,153.50309875,122.6918219,152.70301689,101.66206607,131.94426998,144.78566458,150.21895033,150.44433725,124.3295273,135.16909496,123.15460777,128.41893528,130.21659928,157.75074714,159.79611705,145.27043092,130.43385531,123.81439805,167.46801318
2009-12-31,125.0685765,153.32392002,119.10535067,125.70276396,138.25714089,115.52644757,140.75829993,153.08921203,129.38444139,103.13512918,191.34161266,133.44230064,118.49135153,105.78148321,119.90058804,121.24821578,119.62864579,138.79615163,145.8946835,163.98811306,132.62677678,74.756231605,117.56407389,123.34385231,119.16031075,156.84253553,115.86391637,99.749711414,132.10457529,157.74477564,144.34433222,152.48666782,121.32458514,152.34579016,100.14447271,131.19000262,142.93950987,148.9941444,149.44072404,123.66245098,134.9784597,122.01341466,127.92131479,129.01022551,157.67732069,158.74826106,143.57539776,130.10483611,122.65001398,166.80129974
2010-01-31,123.96199033,153.00725736,118.06249499,124.86197903,137.40748219,115.24834726,139.5291849,152.31682272,128.38170317,102.39347002,191.82969293,132.01101494,117.45685595,104.9254397,119.65601899,120.84704584,119.47962574,138.32847504,145.45272828,162.48175146,132.16396796,73.855402656,116.28237719,123.18744976,117.94977747,156.44501343,115.58203797,98.973603156,130.99038958,156.89437243,143.73598341,151.66961384,120.33549499,152.41214982,99.095792219,130.29521264,141.79227098,148.26541349,148.62561138,123.0425659,134.83920278,121.44569291,127.58990104,128.11111864,157.90691638,157.71079571,142.47907104,129.67592713,121.54281313,166.42928866
2010-02-28,122.87446548,153.34476223,117.3358355,124.48629859,137.57018151,115.65125838,138.97578486,151.61926369,128.07531046,102.18329148,192.66116523,131.00496841,117.20636509,104.96750284,120.07379989,121.16828224,119.90476213,138.55849052,145.2823224,162.136663,132.27441503,73.673526973,115.9582887,123.19413938,117.61480374,156.29001554,115.94626896,98.53728678,130.29900817,156.71109039,143.34534792,151.63257146,120.10839987,152.85920585,99.287123427,129.84734023,141.61877384,148.25758031,148.14001086,122.46646319,134.81428875,121.78188973,127.57192733,127.80640669,158.32314275,157.61518782,142.64424407,129.26480975,120.99608583,166.3571243
2010-03-31,122.15032878,154.18702152,116.81829851,124.57942408,138.4154278,116.25467752,139.25121339,151.13720944,127.93006463,102.22066229,193.44999441,130.55810733,117.64962373,105.90639191,120.99899313,121.96752565,120.54013557,139.25409345,145.37529956,163.03844991,132.89073045,74.212327459,116.7132169,123.13466839,118.57182586,156.32839487,116.72521364,98.62574639,130.42192475,157.01054937,143.30503095,152.08050336,120.53076093,153.44483328,100.27789214,130.22041349,142.36989045,148.87101888,148.04616539,122.13737116,134.75313673,122.65352666,127.9975214,127.87796144,158.77234961,158.37352475,143.38987512,129.20530363,121.30477927,166.49037708
2010-04-30,122.09346102,155.29556147,116.49123941,125.12404355,138.83068958,116.88532672,140.06895032,150.93938313,127.51885012,102.50960783,193.8156955,130.37637934,118.59371258,107.22431495,122.04790671,122.71575151,120.85575982,140.07388492,145.68309834,164.62631189,133.75358811,75.315847401,118.01728905,122.81378683,120.15149934,156.41236318,117.43819162,99.171144679,131.27968997,157.52288065,143.40348319,152.77324916,121.24979544,154.00353452,101.31662043,131.17229755,143.39908389,149.9456463,148.22265154,122.08468556,134.67639667,123.61716365,128.99802887,128.1360766,159.07314421,159.49208952,144.02544948,129.6062465,122.31911687,166.51247445
2010-05-31,122.20793595,156.27739923,116.43116223,125.65147111,138.87600217,117.23425653,140.85363399,150.83634701,126.97275101,102.8091197,193.59425842,129.90272183,119.3068014,108.05534171,122.71619634,122.91510338,120.70399235,140.52316787,146.19455826,165.63750337,134.35732522,76.493723343,119.16882852,122.05047796,121.19247556,156.21607618,117.7890889,99.717212365,132.22939143,158.17082213,143.20060389,153.52350534,121.68819912,154.60986896,102.05180421,131.92948678,143.56870581,150.96876561,148.38808774,121.83931531,134.67906648,124.26580804,130.10526339,128.37613891,159.09046187,160.55004161,143.95208544,130.28023779,123.09447456,166.06622621
2010-06-30,121.81666871,156.79750761,116.00523824,125.50107119,138.36176738,116.67110521,141.1064575,150.47842428,126.45881143,102.40872376,192.98056595,128.74441812,118.87875533,107.96096086,122.63942037,122.4174001,120.30395542,140.38148908,146.7525961,165.1864254,134.55690301,76.825870127,119.22274725,121.1085725,120.94770889,155.76183254,117.55137143,99.615117479,132.53445618,158.51460658,142.69881317,154.300775,121.20888707,155.34183449,101.8675037,132.3087622,142.49808128,151.32445779,148.41881888,121.06595411,134.62670934,124.04664797,130.31363353,128.13883312,158.99377844,160.56185904,142.84130855,130.82104593,122.86448535,165.17719537
2010-07-31,121.07880228,156.80907648,114.63587098,124.710944,137.77934942,115.54590561,140.63436049,149.72167534,125.55392997,101.09546223,192.16516696,127.06582938,117.52145598,107.48317324,121.67940788,121.44719271,119.84895073,139.90498388,147.07872098,163.43169343,134.27466531,76.390839302,118.01597989,120.52252667,119.64718438,155.28028066,116.75944254,98.69357793,132.25455715,157.97754615,142.00316161,154.44771477,119.86625471,156.10408573,100.80108572,132.38313726,140.6552323,150.43198247,148.2784079,120.1581161,134.40708722,122.99215977,129.59931049,127.39332828,158.80589257,159.22149793,141.18242559,130.90366343,121.89954947,164.16386856
2010-08-31,120.36855455,156.42004831,112.40778683,123.49987467,136.9036604,114.54126701,139.6548603,148.90729885,123.95054098,99.308658872,191.45650639,125.25705953,116.1186551,106.95639674,120.59026756,120.47289144,119.27453303,139.30572791,146.80112861,161.47063502,133.48901232,75.703458856,116.33593766,120.19445048,117.85035171,154.71839108,115.68634019,97.39123887,131.5750672,156.67607195,140.95889848,153.4099354,118.20586365,156.60764795,99.705230431,131.7910526,138.64464372,149.14221274,147.78773262,119.42049765,134.14851434,121.79837769,128.59164648,126.40041186,158.35756886,157.28422452,139.59532021,130.71981936,121.02810666,163.2617317
2010-09-30,119.58708739,155.91981014,109.93795879,122.23260282,135.5360347,113.78321062,138.40545708,148.21959487,122.21087367,97.222995108,191.06113309,123.55076371,114.80771501,106.23917366,119.70074115,119.77594131,118.6167551,138.71382369,145.94553119,160.20839911,132.5641002,74.985253458,114.89140553,119.73473873,115.67733637,153.84444633,114.47461755,96.07778269,130.40824206,155.15155293,139.8132335,152.09440257,116.8228626,156.79781315,98.808951885,130.76727125,136.71300464,148.31153938,146.87783592,118.70023275,133.96145375,120.97885579,127.25962314,125.25121902,157.72996544,155.57474312,138.01083827,130.61510789,120.26782589,162.57432471
